t,theta_1,theta_2
0.10525545555165731,0.9657785293592751,-0.2608378751052358
0.10693369218486207,0.9576309575486271,-0.25928371247763543
0.10842053697680687,0.9911144350920643,-0.23580377776723896
0.10963233582125753,0.9246942115261165,-0.22526524368311665
0.11121889332479694,0.9286936078246754,-0.23892409794839548
0.11269873541946009,0.9225623169295707,-0.271911368411858
0.11320711065379761,0.9796139301966227,-0.27785644618796385
0.1148268821217594,0.964595999838572,-0.2653574709128269
0.11589060554011588,0.926035278701578,-0.2720575987140667
0.11737637949540282,0.9497897955546319,-0.21772844657006862
0.11900171165460069,0.9503684082718117,-0.23937761545279165
0.11971699466810555,0.9061451022662333,-0.24552860179533106
0.1201049119723549,0.9537719018331178,-0.2416499966422502
0.12067840581950304,0.9259762377170394,-0.22988938910721177
0.121565445239469,0.9629159554160986,-0.2443182150825995
0.12306786617307199,0.9245737858261804,-0.25943233557127254
0.12463753206737883,0.9505533451978254,-0.23963681904892067
0.12486314552193982,-1.1448526811904385,-0.23963992457743588
0.12588185363467566,0.9645826875648182,-0.27591165526055317
0.12675362798425116,0.9544729674351045,-0.20491003075511807
0.1273179481789798,0.9422065708904142,-0.26477749800030015
0.12772131420028637,0.913474888847654,-0.22136028758295928
0.1284674707364862,0.9340339659918568,-0.2548604024812991
0.13016650631359722,0.9367820796189134,-0.22719620061839108
0.13088997452187903,0.934693133235058,-0.2487459478336999
0.13192134475171793,0.909043867349944,-0.27789942996140515
0.13324273465261885,0.9471958133039576,-0.22663252239369466
0.1340298441542043,0.914162913114243,-0.21793647022421458
0.13577433179332848,0.967085628216938,-0.2461830623183683
0.13750412423342462,0.9375000381242985,-0.22751296893618456
0.13811515919860895,0.9535443826871088,-0.2580421072706637
0.13911261696172492,0.9521794502051306,-0.24212100572417908
0.13980094085025502,0.9739051288128803,-0.22064821659468636
0.14046401736354328,0.9353443176652309,-0.23464060957025595
0.140736755412847,0.9236411394361658,-0.2318242742743222
0.1419110252778393,0.9228865082884953,-0.22056600255345807
0.14291703198014652,0.9592398559029496,-0.20653115879001271
0.14321274103505877,0.9026218158978395,-0.21739542004334744
0.1438660666565365,0.9108192510133392,-0.23285047384917523
0.14551056453960803,0.9314916717838114,-0.2384071913681633
0.14610236165062143,0.9231030846047618,-0.2337726241096985
0.14654513012677756,0.9450667215295567,-0.26291739276457987
0.14753031551304938,0.8979465743144436,-0.23104366843146518
0.1492966353011837,0.921589342131159,-0.257791327931538
0.14989235759278302,0.9185768580310438,-0.24186114323572935
0.15116512958299835,0.8995616051268803,-0.21827263898933674
0.15257877099832767,0.9371125630988751,-0.239913703787102
0.1531675387252724,0.9170873426475451,-0.20334494346319182
0.15452859537228975,0.9148116774538564,-0.23112849278134998
0.15532224352868565,0.9001584904278954,-0.20553130250416637
0.15653231397392164,0.9079675050368748,-0.23405645175980921
0.1577443111006282,0.8936332145581055,-0.2295879248506956
0.15880241832569159,0.9301989087759238,-0.20341174737925985
0.15915922525013496,0.9331923686234063,-0.22969543458877595
0.16068886122431678,0.9444724980626072,-0.21726080943231835
0.16140851525767064,0.918762195623369,-0.23258845152746924
0.16191680934230426,0.9027363901719355,-0.2694967076106103
0.16219566834357668,0.8998331855803983,-0.2352989350513853
0.16334054495289843,0.9177576203147124,-0.19305088192831493
0.16462186320153113,0.9105338991036467,-0.21438409167115466
0.1648626455607387,0.9027621920743587,-0.20299350384604814
0.16588347221635333,0.8998574008320567,-0.20130810686088974
0.16645470012195038,0.9278771151063356,-0.20377783670819488
0.16768502625374937,0.8944213522376312,-0.18628481563300958
0.16817419004223344,0.9294334525758051,-0.22408946163884236
0.16947656119859975,0.9046521070453958,-0.1867644071899994
0.17030004469321622,0.8927026793962815,-0.2022557348279251
0.17198935191371154,0.8823993730060146,-0.20512063266146913
0.17242051205539438,0.894510675960076,-0.25472671331384716
0.1731721015776449,0.9067886550206483,-0.2048333845947661
0.1735654052972988,0.8887188615858727,-0.1941289180287017
0.17523576437846317,0.9112987651443616,-0.20617318591537176
0.1768315764678818,0.8838573136057933,-0.18423000956197316
0.17745230770149184,0.8891574386469427,-0.18270627980769633
0.17870595030865344,0.8644132110181253,-0.21292706150565363
0.18020712355336482,0.8995218274999425,-0.20364331013680514
0.18129581217107296,0.8816627456344992,-0.21002842667548824
0.18234427858216842,0.917299744659075,-0.2120779069817643
0.18293968133351157,0.8990856628841992,-0.20104122577705125
0.18330091659235342,0.8862335274249399,-0.19796555706379956
0.18492801891868726,0.9070349333522203,-0.24277760278928148
0.18656016243346085,0.8885993181931082,-0.20005124469210794
0.18777148538627247,0.8991407626474334,-0.18989044455097767
0.1885198688737138,0.8607826642372853,-0.19460352374871343
0.18928427778659374,0.8862847619619402,-0.1977993385102371
0.19064177559621953,0.8853882471598645,-0.2151586602754948
0.19226871184334998,0.8423559250476078,-0.21932228526276717
0.19387986816447228,0.9013049208798161,-0.20209826457523192
0.19532224880118726,0.8460914741721629,-0.22613475495151192
0.19654763001714035,0.8417161957605387,-0.18941024553368188
0.19689475567067838,0.8102652406964158,-0.20500237708287333
0.19736386723513707,0.8760982101642592,-0.18361555642751534
0.19899307657280663,0.8316095236934196,-0.19706954690529577
0.20016241076264105,0.8525780502124669,-0.22344723600676264
0.2003915582624245,0.8793676492462276,-0.2039211407115912
0.20076596798415117,0.8659506038245627,-0.1801495043281388
0.20202514833270774,0.8479488470435105,-0.16687319968361794
0.20224778561250545,0.8283093462847929,-0.18768270564282463
0.20271560525671262,0.857340003077649,-0.17665499884662617
0.20379411322745988,0.8751409073354645,-0.18413920483746518
0.20509799165528997,0.87028275576976,-0.18331482446550412
0.20633900446864864,0.8903082985545319,-0.19380283936396217
0.2069067273821757,0.8407248322203971,-0.17756131042864062
0.20824253773730395,0.8256168341097062,-0.1876552684626524
0.20883069394038206,0.8573434472230052,-0.1471652080539187
0.2095576203864287,0.854365506420684,-0.18737836371103755
0.21094744636371576,0.8481081984262168,-0.16873857644310988
0.2121847937782339,0.8315479373052311,-0.19214446397793125
0.21373634461754468,0.7912288219609503,-0.17298918531770624
0.21498625445896266,0.8223974640683702,-0.18772888927014642
0.2160955778905458,0.8520953693677236,-0.17760786847132573
0.21645771361486896,0.8461166363926808,-0.1462767006701051
0.21725125577820162,0.8586089491035492,-0.16574160404655328
0.21788341716120843,0.8453013782574239,-0.14750923521454973
0.21848218461893917,0.8522579101368949,-0.1675800696525314
0.22022860616823153,0.8503175425393217,-0.14657214079292652
0.2210621055752178,0.8342241976058696,-0.14389726529639876
0.2226810703342697,0.8320104461397642,-0.14404587802123375
0.22388930331900248,0.771515510721718,-0.13780971934974914
0.22535519642723817,0.8144066968307669,-0.14527500273926985
0.2263611371214553,0.81378387280767,-0.1623539554635611
0.22748399159115779,0.8222104993933796,-0.1807318849309744
0.2284740019192991,0.8043054420927311,-0.1664084339169063
0.22899603042776967,0.8408832830134206,-0.1427012775784967
0.230348012786401,0.8024773446555973,-0.12659739348678892
0.2310046850824861,0.8411681144685103,-0.1382434099786764
0.2312576333871251,0.7995148631840389,-0.15394299124634048
0.2324884310125459,0.80480440609544,-0.1546887985646086
0.2329819149105811,0.8025355609145601,-0.14484813681964126
0.2346770918365237,0.803632528305472,-0.1312640542382881
0.23639347376761294,0.8345076626701644,-0.1405088128451054
0.23804835928194018,0.8018498008813268,-0.14911044799072118
0.23884574715246518,0.8011259008245417,-0.15506955937272868
0.23908474871153673,0.7919526722161692,-0.15210064189507805
0.2407608143260847,0.7989930181474075,-0.1495233719312357
0.24164954819484374,0.8071315571539167,-0.13575509299399696
0.2433859642889053,0.7957827603469055,-0.1483985154175858
0.24511760281248582,0.7943553792327589,-0.14114961177962362
0.24667511379633641,0.815217099352887,-0.11419740894580115
0.24735331623640217,0.79929080701914,-0.11527832006481985
0.24817422172725648,0.7694916288016804,-0.09200469733916787
0.24972878449915611,0.7883195821588067,-0.11706068647095352
0.25044236501930395,0.7781118120074485,-0.15106888795186135
0.25092385646071674,0.7985242746647379,-0.1530952149191987
0.25201506457265044,0.7884033657128507,-0.11828737212821643
0.25370346626718443,0.8062195208958728,-0.11952598481364116
0.2550138535473189,0.7666815641666801,-0.12179935659128231
0.25612593594009847,0.7758182438372421,-0.13890940809905555
0.25649358422248814,0.7577820481660626,-0.13402465668783514
0.2576764225084979,0.776288272548301,-0.09168066382146256
0.2594496743000221,0.7434739366912411,-0.09037645021294495
0.259884869331484,0.7799150962232511,-0.1048866983998606
0.2609155138847526,0.7706685149465152,-0.09630111345388222
0.26251137905526645,0.7722290907453947,-0.12951990519828094
0.2638921959901094,0.7825823894043701,-0.09834121863662876
0.26520413538351745,0.7691162295139085,-0.11584827430682967
0.26652468326278755,0.7368622738345901,-0.07612856139658718
0.2673052778478159,0.7499617236835358,-0.09025754808872288
0.2679821310886957,0.7583296098040601,-0.12993959113565
0.26947092916007637,0.7508458269507701,-0.1213379969315998
0.27096091143671514,0.7507506054243014,-0.0964472030675487
0.2725405607462826,0.7845968191489563,-0.11074903626064123
0.2741928899499334,0.7513361963114886,-0.06791782847145977
0.27521253488721553,0.7552146041206993,-0.12587621728873777
0.2762167111754051,0.705655605329736,-0.08875975990799284
0.27768808874070333,0.7581985405450684,-0.11695944054009791
0.2789259572787093,0.7981612196798467,-0.09104144859046462
0.2802456909503072,0.7657284257533973,-0.10639222375167964
0.28171312896427403,0.7274378218393406,-0.08086351545668578
0.28332888036301307,0.7790180635507316,-0.09541610476723698
0.2840756350876149,0.7326265964429755,-0.08989453084158879
0.2848815620347914,0.7367800059491013,-0.05358629775271173
0.2852441813216733,0.7246567051419726,-0.08329651318305642
0.2863692023496037,0.722140296233764,-0.12746322028240634
0.28664045325573106,0.6825614817517711,-0.07562071963374647
0.2875880855457901,0.7415837171870459,-0.04262554619682132
0.2886570077239358,0.7179835396583389,-0.06214325518679999
0.2893227616386004,0.7189693088207356,-0.04988435311940901
0.29046754429313826,0.7261425253441702,-0.07888735883057107
0.290730228146045,0.7119113889110172,-0.05354474667831202
0.291003692300136,0.7249869493863818,-0.07504344761312513
0.2925133323765799,0.7410507731160144,-0.05725655508446245
0.2932950281272508,0.7236717718084555,-0.0390378252853508
0.29370972103621584,0.7117539797166805,-0.08336551497679218
0.29474652654839434,0.7104730564024411,-0.09626922973030219
0.2961733505539541,0.7143598552538583,-0.06661588209453156
0.29672777384162535,0.6926932132889057,-0.050784604970855816
0.29792302225602246,0.7113093523950061,-0.022634603761263875
0.2982720488047097,0.7202040098429777,-0.05330216230686683
0.2985680773830457,0.7077200201360722,-0.04207939136849638
0.29961922638336547,0.695557982821899,-0.06675326082137117
0.30068498510502817,0.6963379169602287,-0.06458790947461333
0.3019031220691354,0.7128768631300214,-0.042653587089745065
0.3032608334320955,0.6753190545024853,-0.015773300699056476
0.3050117282240739,0.677745373426176,-0.04439185084857518
0.3060391781651249,0.6600229519058485,-0.0379931818382459
0.3067622583875937,0.6914911776606202,-0.05584241914782811
0.30822874166470365,0.7053070941931607,-0.05125194666135532
0.30886976583727555,0.71349658406808,-0.016563909579481773
0.30977548146485673,0.7161389987409822,-0.06670295318499038
0.3101136597920121,0.6707197237542182,-0.05232109972385453
0.31036823708427136,0.6890503429589719,-0.041466727795949405
0.3120983461351589,0.6727431160115342,-0.03184321685946763
0.31362904885379655,0.7108469000181055,-0.03345619179782547
0.31493934862099826,0.7014764136082002,-0.013816517333636279
0.31579780795373147,0.6771353287392996,0.030826187924193605
0.3162852839851352,0.6604574866571782,-0.04868098539239371
0.3167462226112621,0.6030041434493228,-0.021371559821024035
0.31735483419462523,0.6421304943224928,-0.039311813292419784
0.3184341180695904,0.6316924983412006,-0.005619149033393011
0.3197737328933587,0.6372459880711803,0.014722957995608056
0.32102771133427765,0.7013374409301701,-0.021257456079976218
0.3216830636841982,0.6365968713692901,0.0009601534633278501
0.32340092021193056,0.6379643695776399,-0.03576255345311274
0.324777216399264,0.6381081681321611,0.011094662919440704
0.32586457201469904,0.7063786427197664,0.021964643844662745
0.32704223659074605,0.650867613983388,-0.01328925440685014
0.32791745704563763,0.6702941464991397,0.004129166288550293
0.32852211428117584,0.6527369547792745,-0.03326271622269692
0.3292971699449246,0.6080252751588291,-0.019496042836948165
0.3307048709568587,0.6756094675701269,0.0060273076027460406
0.3309421988971571,0.6525125986472008,0.04298932673207768
0.33133959425508075,0.6412757344997886,-0.0402346883166864
0.33162668259820877,0.6783481473689346,0.0004896809026505864
0.3319054686503891,0.6356662504472758,0.022328221824753393
0.33346683829955115,0.6366361301998488,0.03615223128172456
0.33478923398333715,0.6300123084687435,-0.0023391600417410866
0.33575036666052804,0.6565385302514312,0.029120080765172862
0.3361190502686186,0.6505584189880356,0.01860762193162034
0.3371076409174241,0.637893603523,0.040923132222688945
0.338067668386142,0.6093783832006678,0.002977178058501822
0.33855499887877766,0.622039106471812,0.009672918525079678
0.3394526547558345,0.6066138926985573,-0.00321502691118938
0.3402946660953918,0.6491829017665647,0.004635285291059798
0.3414788312634456,0.5921147596881473,0.006433349360340018
0.34269329040768065,0.6530649042455139,-0.0018855044301918106
0.3429792789357727,0.6463566634303041,0.05080213311236007
0.3437836783377526,0.6006180940579328,0.017440013899846094
0.3449836013640741,0.6082466457332283,0.008517445730450051
0.34599032786469364,0.6002996214609315,0.011745919647133146
0.34755331781197385,0.6199987931444326,-0.008632686602747006
0.34880492899677107,0.6371106675600293,0.03657909951763956
0.34927609606722193,0.6316187746463573,0.007844398953621094
0.34960185736322646,0.5985867669489613,0.013398143830118161
0.35082784880517387,0.6298524866515824,0.05041159009200408
0.3510842531089634,0.6276711798513191,0.01735239194091851
0.352221073760976,0.5981444479398814,0.03914374376266035
0.35391589122028133,0.5982763536299454,0.02170686853726119
0.35503649498801304,0.6270087353350499,0.024394395052336797
0.355862236856118,0.6156504532438862,0.023348508783524864
0.3570895962187953,0.6164618094598044,0.03431049346559226
0.3580256655129805,0.6417504107016132,0.011731843088522736
0.3590992665766614,0.5987788618475766,0.05653579619763387
0.3607960275416333,0.5908495128448581,0.10027893340263216
0.3616185150010371,0.609795281843721,0.05736929620883181
0.3633463290443722,0.6188179525415329,0.029881911915538278
0.36498623763286453,0.563431737749319,0.0645779683003388
0.36550912905641403,0.5705350951826131,0.02106042192701207
0.3658329895414495,0.5535268714296524,0.03710558010327032
0.36620630746222144,0.5799760098215131,0.04433816041713341
0.3664496621249065,1.106648481565078,0.07440911501287444
0.36681300716948784,0.55287932219375,0.06807689609706315
0.3681028930816999,0.5918433310051031,0.027715026695369058
0.3684296302509292,0.5594183594766269,0.07310126128013997
0.36914644367051075,0.556291029401078,0.04690831198325182
0.37069114955636107,0.5863540675428308,0.0727656325123299
0.37094245430581413,0.550725609661108,0.04584108116456707
0.3724392925373106,0.5320191010561094,0.06141876692040521
0.3730976688105009,0.5735785033583964,0.04814397672699884
0.37349835777367657,0.5552284231777158,0.06326326929918885
0.37480985862210214,0.5790632484356403,0.043795448439790274
0.3760146349227211,0.5692215742654628,0.052485499010666986
0.3776106558510867,0.5142250509250219,0.05953159914650284
0.3789825034354569,0.5725982230579174,0.05515521551554232
0.3804620446195759,0.5811454470524167,0.06948745462873775
0.38112070393770386,0.5624232590540766,0.0798571297656934
0.38161470554728477,0.5621780469151169,0.10555292359437764
0.38301102266280124,0.5327766557277915,0.058996745743519846
0.3844958435479907,-0.2528604143483295,0.06315382417036056
0.3862698057814012,0.5350263165676076,0.08759073502798559
0.3871340342836866,0.5473260353521197,0.055679616564514776
0.38793434927384074,0.5451080699660849,0.0946428535813974
0.3893712789695562,0.5153763857633414,0.09251560464874119
0.39012245476446084,0.5117352362732489,0.10438463593862521
0.3918023595780082,0.489103469687845,0.1411064826877576
0.3933683766487167,0.5284712235289484,0.10020360465001915
0.3942583854617192,0.5058163271443049,0.08974972730552547
0.3956551060804472,0.5045734829262807,0.12219332021951083
0.39705760700458215,0.5421169949688798,0.10510729184857016
0.39743461788442425,0.5187101637057491,0.10272067783724063
0.3990701221653212,0.5096542026550025,0.1445518274445607
0.40008017993765144,0.5176061686559353,0.12555646859218647
0.40159589171004967,0.5261185126566692,0.09411779912996224
0.4023143958176364,0.4637916392068024,0.09595079552640995
0.40393883369590533,0.48128778484918827,0.09047693665509755
0.40476619979040956,-1.1333480330241956,0.0966014665546757
0.4049979299885996,0.4707205344847107,0.14157609038094943
0.40663788790506644,0.48139814621260313,0.11167336577516561
0.4069962642002531,0.4548951817313048,0.08674217080012274
0.4077136097245397,0.502790201704072,0.1328473462558182
0.40942390468245377,0.47024761207652616,0.13003576823762283
0.41113505788451143,0.480859622643959,0.1206408519674269
0.4122524560428708,0.47540905121156884,0.11881028074624565
0.4134617887701031,0.48286858085562223,0.13399004584347002
0.4143824189096274,0.42047303728037294,0.13669691056177474
0.41505867225071935,0.4772041319188583,0.14443600331486725
0.4157907383507885,0.4610808978096131,0.10269685636616285
0.41706411313126174,0.4719069761776225,0.11791368979178221
0.4184632005598889,0.4370862720636767,0.13335499632935133
0.41992400531449203,0.4657138644979017,0.11816933023676982
0.42138172313984273,0.48017830100588427,0.1569252964074068
0.4217399725926056,0.4572079976680804,0.161505395108979
0.42273297808745786,0.4368624879843748,0.13759619109858626
0.42303825853713933,0.43705810076814045,0.16352427247125575
0.4241180181752547,0.45965284850581206,0.15667585643900173
0.42502776241073065,0.45749636335618293,0.15838117365131946
0.42663989123216295,0.4496439597945308,0.09897331187364795
0.4274069849141607,0.4400519581608019,0.1539666668628261
0.427805945658723,0.4439714010231199,0.1465878597235643
0.4282457180564395,0.4376323797269976,0.15649828055595566
0.42965918790537694,0.42815674920326335,0.1532777339229027
0.4308470808197568,0.4482684393010963,0.13988389162961143
0.4312209413414001,0.43848471891078605,0.15781799849366931
0.43156801479489315,0.457316409697668,0.15682332995954695
0.4328861777748549,0.450891842354602,0.18545482142571293
0.4332153933617288,0.4333663731526839,0.16517784454856954
0.4347238677110817,0.436343050526679,0.1591977841271271
0.43605033181074787,0.4023150103482448,0.14800290073978684
0.4363930634694179,0.41913710578712066,0.22807639677028008
0.43674128754768654,0.42675976188231696,0.1940430247612346
0.43850916445528926,0.3842787290359767,0.1805290065801546
0.43931302575223125,0.4227130548080725,0.15025700443683662
0.4401111746842054,0.39314308948923693,0.14967129739862117
0.4416053856419452,0.391969981856919,0.21606264786742965
0.4433112516484917,0.3945252932877165,0.21784894758379056
0.4450781233805615,0.4005161363981486,0.19421132957472084
0.4464787908046207,0.371400055352619,0.17496362922795286
0.44728578293455623,0.41326800434358774,0.18159449623835114
0.4476319022576702,0.3989001551929288,0.17579850814989317
0.44906998737521026,0.43059597989735576,0.23725049614071284
0.45016371897430185,0.39561997020767725,0.19352317345834358
0.4510462154840984,0.3990337195960904,0.21538846683601334
0.4526877042054814,0.36681692937310223,0.22108483682804247
0.4530774248929411,0.359373169419262,0.17700658180575382
0.4540676043109751,0.3931438601201697,0.20601215565474731
0.45430014680658753,0.3583665582569475,0.1992194044850533
0.45525260040252524,0.39090491975909025,0.23226530482201216
0.4555559044181823,0.41150881182080207,0.2191014392767731
0.4559576214998187,0.3953801833608003,0.20665734763293767
0.4563573051832999,0.38696465913637096,0.21138728725060474
0.45759398732870227,0.3781322350678856,0.19688361031568313
0.4589831103670013,0.36190081104460264,0.19404732292752158
0.46011614211201646,0.3647076504939964,0.1998826595331402
0.4618455020351535,0.35174845061329046,0.22794112340843029
0.46265030753586833,0.33491294064894184,0.23781289381791695
0.46331475614424966,0.36041319179993925,0.23324079219993252
0.46489680901902064,0.3782508079157693,0.1920407631347277
0.4654634717274575,0.32902250100732483,0.23083292370091163
0.46719448458867846,0.3788128617087299,0.23965293138914054
0.46742828778302087,0.37465194806321034,0.26187887487065353
0.46916977923984515,0.3542653402333959,0.20411333994057657
0.46945239244275905,0.3537794432329157,0.2527989795214464
0.4710699349678342,0.33825105456385807,0.26602931069086433
0.4721153324458595,0.34042184506657563,0.21407028063239403
0.47389316676588505,0.3262360497215377,0.25208106726595786
0.47422400942198983,0.3353819149247138,0.2057684825306131
0.4753105782823299,0.33505393057883737,0.24104067936360848
0.47705116251850327,0.3658891855897155,0.22381370148398133
0.478089313351428,0.33719354642049915,0.26004040635666525
0.4792948071771629,0.31892499426227766,0.2475031588092542
0.48060475192624524,0.3181257331586192,0.24379224745034553
0.48153497791482336,0.30370092676819893,0.26460527468083883
0.4827375742599163,0.30423302469899843,0.23743695957119268
0.48387209452284174,0.33080661505311476,0.25686257591073536
0.48550540290195715,0.29895626425574656,0.2732169200278656
0.48579161555553574,0.2958262234502847,0.2531612904685019
0.4864485882594111,0.2948146828400407,0.26356788905024636
0.48815943344110957,0.28814323115941237,0.2588195466583696
0.48977559168977336,0.3215487819557058,0.2953334071218282
0.49070757403938137,0.2997121495535697,0.2965802423100544
0.4918984808910861,0.2884677716412838,0.2687577672059065
0.49254981465583214,0.29319855819126744,0.2691951251867306
0.4930606316956036,0.2957812972774456,0.2522061422378527
0.4940052735380379,0.27431199604504547,0.3191901824432784
0.49477620398283223,0.2596884671441181,0.29104081473979704
0.49590968808068453,0.311636671493207,0.2953699151488976
0.4962467302087614,0.3038497383214517,0.30645903036183836
0.49799533090476333,0.2876121266237042,0.27999181755813274
0.49976253272457116,0.29436274171947696,0.27864766058288903
0.5010762761548866,0.3112343754162753,0.3161015576774875
0.5021348897851392,0.25979562117578664,0.27727068825998646
0.5028368297604017,0.24648266323285314,0.28568148202679683
0.504332607799495,0.2786605867510223,0.2981109758572627
0.5056252083303068,0.23310925646322062,0.27245721726939365
0.506095875598771,0.2621183896782826,0.3109496393757996
0.50774456300521,0.2515831191328941,0.308749328455987
0.509254103404322,0.2675432435513386,0.28952494099068427
